TypeName, NumOps, NumCols, Select, CompressUpdate, CompressProject
ArbitraryCols, 20, 6, 0.8, 4774.13, 4495
ArbitraryCols, 20, 6, 0.85, 5006.21, 4772.2
ArbitraryCols, 20, 6, 0.9, 5117.21, 4950.66
ArbitraryCols, 20, 6, 0.95, 5309.38, 5247.04
ArbitraryCols, 20, 6, 1, 5624.34, 5468.26
ArbitraryCols, 20, 5, 0, 29.9011, 31.4076
ArbitraryCols, 20, 5, 0.05, 280.917, 323.496
ArbitraryCols, 20, 5, 0.1, 643.409, 606.963
ArbitraryCols, 20, 5, 0.15, 922.737, 854.689
ArbitraryCols, 20, 5, 0.2, 1239.34, 1271.14
ArbitraryCols, 20, 5, 0.25, 1536.15, 1463.96
ArbitraryCols, 20, 5, 0.3, 1745.14, 1701.65
ArbitraryCols, 20, 5, 0.35, 2090.51, 2032.55
ArbitraryCols, 20, 5, 0.4, 2260.64, 2190.4
ArbitraryCols, 20, 5, 0.45, 2512.94, 2563.1
ArbitraryCols, 20, 5, 0.5, 2904.22, 2815.17
ArbitraryCols, 20, 5, 0.55, 2918.61, 3053.44
ArbitraryCols, 20, 5, 0.6, 3443.44, 3235.09
ArbitraryCols, 20, 5, 0.65, 4010.39, 3429.29
ArbitraryCols, 20, 5, 0.7, 3990.94, 3812.37
ArbitraryCols, 20, 5, 0.75, 4487.87, 3993.37
ArbitraryCols, 20, 5, 0.8, 4511.58, 4275.81
ArbitraryCols, 20, 5, 0.85, 4930, 4488.94
ArbitraryCols, 20, 5, 0.9, 4852.86, 4807.81
ArbitraryCols, 20, 5, 0.95, 5070.85, 5088.45
ArbitraryCols, 20, 5, 1, 5235.89, 5284.11
ArbitraryCols, 20, 4, 0, 29.7682, 31.8011
ArbitraryCols, 20, 4, 0.05, 259.987, 315.767
ArbitraryCols, 20, 4, 0.1, 559.299, 604.83
ArbitraryCols, 20, 4, 0.15, 797.045, 935.98
ArbitraryCols, 20, 4, 0.2, 1189.84, 1211.26
ArbitraryCols, 20, 4, 0.25, 1269.49, 1369.99
ArbitraryCols, 20, 4, 0.3, 1522.38, 1627.66
ArbitraryCols, 20, 4, 0.35, 1840.81, 1896.29
ArbitraryCols, 20, 4, 0.4, 2071.86, 2154.84
ArbitraryCols, 20, 4, 0.45, 2292.33, 2185.88
ArbitraryCols, 20, 4, 0.5, 2441.54, 2605.94
ArbitraryCols, 20, 4, 0.55, 2680.34, 2925.31
ArbitraryCols, 20, 4, 0.6, 2983.03, 3207.94
ArbitraryCols, 20, 4, 0.65, 3176.78, 3495.3
ArbitraryCols, 20, 4, 0.7, 3613.71, 3672
ArbitraryCols, 20, 4, 0.75, 3759.97, 3863.6
ArbitraryCols, 20, 4, 0.8, 3819.11, 4076.06
ArbitraryCols, 20, 4, 0.85, 4105.87, 4437.68
ArbitraryCols, 20, 4, 0.9, 4259.27, 4506.6
ArbitraryCols, 20, 4, 0.95, 4410.89, 4708.09
ArbitraryCols, 20, 4, 1, 4563.75, 4900.26
ArbitraryCols, 20, 3, 0, 30.1885, 31.7179
ArbitraryCols, 20, 3, 0.05, 286.066, 335.562
ArbitraryCols, 20, 3, 0.1, 496.441, 596.993
ArbitraryCols, 20, 3, 0.15, 834.714, 891.305
ArbitraryCols, 20, 3, 0.2, 1010.83, 1134.55
ArbitraryCols, 20, 3, 0.25, 1381.52, 1566.76
ArbitraryCols, 20, 3, 0.3, 1588.77, 1589.98
ArbitraryCols, 20, 3, 0.35, 1757.89, 1973.34
ArbitraryCols, 20, 3, 0.4, 2022.42, 2142.42
ArbitraryCols, 20, 3, 0.45, 2189.36, 2367.77
ArbitraryCols, 20, 3, 0.5, 2412.36, 2689.78
ArbitraryCols, 20, 3, 0.55, 2602.94, 2942.41
ArbitraryCols, 20, 3, 0.6, 2776.4, 3141.42
ArbitraryCols, 20, 3, 0.65, 2889.38, 3322.77
ArbitraryCols, 20, 3, 0.7, 3163.26, 3531.4
ArbitraryCols, 20, 3, 0.75, 3242.31, 3690.47
ArbitraryCols, 20, 3, 0.8, 3423.76, 3902.09
ArbitraryCols, 20, 3, 0.85, 3656.44, 4072.17
ArbitraryCols, 20, 3, 0.9, 3770.7, 4213.92
ArbitraryCols, 20, 3, 0.95, 3898.82, 4433.16
ArbitraryCols, 20, 3, 1, 4012.8, 4473.65
ArbitraryCols, 20, 2, 0, 29.6046, 31.477
ArbitraryCols, 20, 2, 0.05, 210.791, 246.115
ArbitraryCols, 20, 2, 0.1, 428.932, 498.192
ArbitraryCols, 20, 2, 0.15, 688.414, 840.51
ArbitraryCols, 20, 2, 0.2, 836.498, 1147.34
ArbitraryCols, 20, 2, 0.25, 1020.58, 1321.28
ArbitraryCols, 20, 2, 0.3, 1377.67, 1448.85
ArbitraryCols, 20, 2, 0.35, 1468.46, 1768.6
ArbitraryCols, 20, 2, 0.4, 1743.31, 2081.53
ArbitraryCols, 20, 2, 0.45, 1994.06, 2304.77
ArbitraryCols, 20, 2, 0.5, 2171.34, 2433.86
ArbitraryCols, 20, 2, 0.55, 2392.82, 2659.66
ArbitraryCols, 20, 2, 0.6, 2599.18, 2939.96
ArbitraryCols, 20, 2, 0.65, 2775.83, 3091.6
ArbitraryCols, 20, 2, 0.7, 2896.53, 3281.99
ArbitraryCols, 20, 2, 0.75, 3054.38, 3462.21
ArbitraryCols, 20, 2, 0.8, 3273.44, 3641.03
ArbitraryCols, 20, 2, 0.85, 3460.06, 3803.47
ArbitraryCols, 20, 2, 0.9, 3594.61, 3940.36
ArbitraryCols, 20, 2, 0.95, 3705.8, 4187.15
ArbitraryCols, 20, 2, 1, 3794.18, 4151.43
ArbitraryCols, 20, 1, 0, 29.6927, 31.5288
ArbitraryCols, 20, 1, 0.05, 219.224, 253.168
ArbitraryCols, 20, 1, 0.1, 433.893, 424.581
ArbitraryCols, 20, 1, 0.15, 671.65, 661.169
ArbitraryCols, 20, 1, 0.2, 794.906, 851.242
ArbitraryCols, 20, 1, 0.25, 1003.39, 1199.39
ArbitraryCols, 20, 1, 0.3, 1133.59, 1435.74
ArbitraryCols, 20, 1, 0.35, 1346.53, 1576.19
ArbitraryCols, 20, 1, 0.4, 1535.49, 1873.37
ArbitraryCols, 20, 1, 0.45, 1763.68, 2196.97
ArbitraryCols, 20, 1, 0.5, 1916.75, 2284.46
ArbitraryCols, 20, 1, 0.55, 2142.76, 2481.22
ArbitraryCols, 20, 1, 0.6, 2361.23, 2706.24
ArbitraryCols, 20, 1, 0.65, 2453.91, 2875.16
ArbitraryCols, 20, 1, 0.7, 2672.33, 3058.31
ArbitraryCols, 20, 1, 0.75, 2875.1, 3277.46
ArbitraryCols, 20, 1, 0.8, 3030.95, 3495.96
ArbitraryCols, 20, 1, 0.85, 3210.55, 3626.17
ArbitraryCols, 20, 1, 0.9, 3395, 3745.76
ArbitraryCols, 20, 1, 0.95, 3576.6, 3943.41
ArbitraryCols, 20, 1, 1, 3736.52, 3949.45
