Output, Typename, NumOps, NumCols, Select, FullBitmap, PartialBitmap, SelVec
Individual, int64, 2, 1, 1, 618.877, 2507.76, 1796.41
Individual, int64, 0, 1, 0, 265.308, 48.8584, 29.3735
Individual, int64, 0, 1, 0.05, 265.111, 154.425, 90.8322
Individual, int64, 0, 1, 0.1, 268.85, 244.82, 150.461
Individual, int64, 0, 1, 0.15, 267.377, 372.72, 206.179
Individual, int64, 0, 1, 0.2, 272.137, 422.991, 288.598
Individual, int64, 0, 1, 0.25, 267.466, 505.185, 363.515
Individual, int64, 0, 1, 0.3, 272.133, 653.411, 424.386
Individual, int64, 0, 1, 0.35, 267.589, 718.965, 471.98
Individual, int64, 0, 1, 0.4, 272.055, 814.186, 514.238
Individual, int64, 0, 1, 0.45, 267.637, 908.959, 607.612
Individual, int64, 0, 1, 0.5, 272.19, 1024.96, 699.276
Individual, int64, 0, 1, 0.55, 267.797, 1211.28, 775.242
Individual, int64, 0, 1, 0.6, 272.146, 1281.76, 833.917
Individual, int64, 0, 1, 0.65, 268.016, 1383.8, 857.677
Individual, int64, 0, 1, 0.7, 272.159, 1508.4, 950.86
Individual, int64, 0, 1, 0.75, 268.089, 1618.28, 1017.08
Individual, int64, 0, 1, 0.8, 272.308, 1782.53, 1084.48
Individual, int64, 0, 1, 0.85, 268.124, 1908.29, 1132
Individual, int64, 0, 1, 0.9, 273.078, 1985.66, 1223.39
Individual, int64, 0, 1, 0.95, 268.845, 2069.55, 1265.29
Individual, int64, 0, 1, 1, 273.13, 1942.61, 1343.37
