Output, Typename, NumOps, NumCols, Select, FullBitmap, PartialBitmap, SelVec
Individual, int64, 2, 1, 0.6, 286.875, 1377.22, 816.494
Individual, int64, 2, 1, 0.65, 290.341, 1485, 891.55
Individual, int64, 2, 1, 0.7, 287.307, 1592.91, 938.997
Individual, int64, 2, 1, 0.75, 289.873, 1647.21, 1001.3
Individual, int64, 2, 1, 0.8, 287.123, 1756.03, 1072.69
Individual, int64, 2, 1, 0.85, 290.04, 1870.91, 1166.99
Individual, int64, 2, 1, 0.9, 287.194, 1975.65, 1201.39
Individual, int64, 2, 1, 0.95, 290.667, 2070.17, 1293.72
Individual, int64, 2, 1, 1, 287.108, 1926.11, 1340.14
Individual, int64, 0, 1, 0, 268.106, 50.4025, 29.2669
Individual, int64, 0, 1, 0.05, 271.514, 164.505, 89.1883
Individual, int64, 0, 1, 0.1, 271.764, 257.48, 168.955
Individual, int64, 0, 1, 0.15, 272.922, 331.017, 225.299
Individual, int64, 0, 1, 0.2, 273.729, 456.534, 291.39
Individual, int64, 0, 1, 0.25, 275.561, 542.737, 337.998
Individual, int64, 0, 1, 0.3, 273.924, 625.323, 418.969
Individual, int64, 0, 1, 0.35, 272.754, 735.633, 496.776
Individual, int64, 0, 1, 0.4, 271.089, 821.202, 558.423
Individual, int64, 0, 1, 0.45, 274.32, 922.667, 614.361
Individual, int64, 0, 1, 0.5, 273.002, 1109.63, 705.63
Individual, int64, 0, 1, 0.55, 273.303, 1154.41, 730.14
Individual, int64, 0, 1, 0.6, 272.058, 1298.71, 838.942
Individual, int64, 0, 1, 0.65, 275.077, 1393, 879.645
Individual, int64, 0, 1, 0.7, 273.775, 1480.85, 946.339
Individual, int64, 0, 1, 0.75, 273.473, 1656.8, 983.89
Individual, int64, 0, 1, 0.8, 271.55, 1742.66, 1092.75
Individual, int64, 0, 1, 0.85, 274.542, 1890.92, 1150.7
Individual, int64, 0, 1, 0.9, 272.973, 1983.09, 1213.91
Individual, int64, 0, 1, 0.95, 273.433, 2026.69, 1259.27
Individual, int64, 0, 1, 1, 270.258, 1941.19, 1348.38
