Output, Typename, NumOps, NumCols, Select, FullBitmap, PartialBitmap, SelVec
Individual, int64, 0, 1, 0.55, 411.856, 722.632, 621.854
Individual, int64, 0, 1, 0.6, 425.164, 737.061, 674.551
Individual, int64, 0, 1, 0.65, 416.983, 831.705, 741.042
Individual, int64, 0, 1, 0.7, 432.223, 900.844, 809.56
Individual, int64, 0, 1, 0.75, 418.635, 960.345, 827.285
Individual, int64, 0, 1, 0.8, 434.101, 1069.16, 904.991
Individual, int64, 0, 1, 0.85, 430.799, 1111.77, 956.036
Individual, int64, 0, 1, 0.9, 448.295, 1135.08, 1016.4
Individual, int64, 0, 1, 0.95, 448.801, 1200.26, 1044.08
Individual, int64, 0, 1, 1, 449.102, 1065.26, 1065.31
